collectionDate,specimenBiophysicalType,preservationType,fmaAnatomicSourceLocation,pathologicalStatus,diseaseStatus,collectionInstitution,CtepStudyID,SpecimenCount
2015-02-27,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Johns Hopkins University/Sidney Kimmel Cancer Center,AALL0932,1
2015-01-05,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Hackensack University Medical Center,AALL08B1,1
2013-03-29,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Newark Beth Israel Medical Center,AALL08B1,20
2010-10-19,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Cook Children's Medical Center,ABTR01B1,12
2008-09-03,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Rady Children's Hospital - San Diego,AALL03B1,2
2015-01-20,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Centre Hospitalier Universitaire Sainte-Justine,AEWS07B1,4
2001-08-28,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Penn State Hershey Children's Hospital,P9754,1
2008-07-19,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Duke University Medical Center,AALL0232,20
2011-03-11,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,All Children's Hospital,AALL0932,6
2012-12-14,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Children's Hospital Medical Center of Akron,AOST06B1,2
2014-06-19,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,New York University Langone Medical Center,AALL1131,1
2012-11-09,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Kaiser Permanente-Oakland,D9902,5
1999-08-26,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Nemours Children's Clinic-Jacksonville,P9749,14
2013-09-16,DNA,Frozen,Not Specified,Not Specified,On Therapy,University of Wisconsin Hospital and Clinics,AALL1131,2
2000-04-05,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Vanderbilt-Ingram Cancer Center,CCG-B947,4
2014-02-25,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,Alfred I duPont Hospital for Children,AREN03B2,4
2008-06-19,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital and Research Center at Oakland,AREN03B2,2
2009-05-29,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Palmetto Health Richland,AALL03B1,4
2014-08-08,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Newark Beth Israel Medical Center,AALL08B1,20
2008-06-23,Serum,Frozen,Blood,Not Specified,Other/Not Specified,University of Mississippi Medical Center,ARST0331,2
2011-01-05,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Saint Mary's Hospital,AALL0932,7
2014-09-04,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Baylor College of Medicine,AALL1131,3
2014-08-18,Tissue,Fixed-Formalin,Not Specified,Non-Malignant,Pre-Therapy,East Tennessee Childrens Hospital,AREN03B2,1
2007-05-11,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,UCSF Medical Center-Mission Bay,AHOD0031,3
2014-02-10,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Johns Hopkins University/Sidney Kimmel Cancer Center,AREN03B2,2
1995-12-18,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Mayo Clinic,CCG-B947,6
2009-10-16,DNA,Frozen,Not Specified,Not Specified,On Therapy,Cincinnati Children's Hospital Medical Center,AALL03B1,1
2014-08-30,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Midwest Children's Cancer Center,AALL0932,3
2009-12-22,Whole Bone Marrow,Fixed-Formalin,Not Specified,Not Specified,Other/Not Specified,Cincinnati Children's Hospital Medical Center,AAML0531,1
2014-04-11,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Vanderbilt-Ingram Cancer Center,AALL0932,1
2007-08-23,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,The Childrens Mercy Hospital,AALL0331,2
2006-09-14,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's National Medical Center,AOST0331,2
2009-04-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Baylor College of Medicine,AALL02P2,1
2010-10-01,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Kosair Children's Hospital,AALL0434,1
2015-03-12,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,University of Miami Miller School of Medicine-Sylvester Cancer Center,AALL1131,1
2013-01-28,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Therapeutic Relapse,Children's Hospital Los Angeles,ARST0531,10
2009-02-10,Whole Blood,None,Blood,Non-Malignant,Other/Not Specified,Seattle Children's Hospital,AOST06B1,1
2013-09-26,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital Colorado,AALL1131,2
2000-09-09,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,CCG-B947,2
2012-10-05,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Dana-Farber Cancer Institute,AREN03B2,2
2002-12-20,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Other/Not Specified,University of Illinois,CCG-1991,1
1999-10-19,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Cedars-Sinai Medical Center,CCG-E15,11
2013-01-29,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's National Medical Center,AALL08B1,2
2007-05-24,Tissue Slide,Fixed-Formalin,Lymph Node,Malignant,Pre-Therapy,Dell Children's Medical Center of Central Texas,AHOD0031,1
2012-03-06,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Cook Children's Medical Center,AALL08B1,2
2014-11-12,Plasma,Frozen,Blood,Not Specified,Pre-Therapy,Kosair Children's Hospital,AEWS07B1,5
2012-11-27,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Advocate Children's Hospital-Park Ridge,AHOD04B1,4
2015-04-15,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,East  Carolina University,AALL1131,5
2006-01-20,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Memorial Healthcare System - Joe DiMaggio Children's Hospital,AALL06N1,1
2012-03-01,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,UCSF Medical Center-Mission Bay,AALL05B1,1
2002-11-21,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Dayton Children's Hospital,CCG-B947,3
2007-07-26,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Wake Forest University Health Sciences,AALL00P2,3
2010-07-12,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Childrens Hospital of Orange County,AALL07P4,1
2009-05-29,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Yale University,AALL0331,1
2012-12-28,DNA,Frozen,Not Specified,Not Specified,On Therapy,Arkansas Children's Hospital,AALL0932,2
2010-02-02,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital of Alabama,AALL0331,8
2012-06-05,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital and Research Center at Oakland,AALL0932,9
2013-01-28,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Dell Children's Medical Center of Central Texas,AREN03B2,1
2014-09-19,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Rocky Mountain Hospital for Children-Presbyterian Saint Luke's Medical Center,D9902,10
2013-12-02,Serum,Frozen,Blood,Not Specified,Pre-Therapy,University of Minnesota Medical Center-Fairview,ABTR01B1,4
2014-01-02,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Alberta Hospital,AALL08B1,1
2014-10-31,***,***,Bone Marrow,***,Pre-Therapy,Children's Specialty Center of Nevada II,AALL1131,2
2004-11-16,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Saint Jude Midwest Affiliate,AEWS0031,3
2012-03-20,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Saint Peter's University Hospital,AALL08B1,2
2011-12-27,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Dana-Farber Cancer Institute,ANBL00B1,5
2006-08-15,Cell Slide,Fixed-Other,Not Specified,Not Specified,Other/Not Specified,Geisinger Medical Center,AHOD0031,1
2007-08-30,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Children's Hospital of Pittsburgh of UPMC,AALL0232,5
2009-09-10,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Memorial Healthcare System - Joe DiMaggio Children's Hospital,AALL03B1,15
2002-02-26,Whole Bone Marrow,Cryopreserved,Bone Marrow,Not Specified,Pre-Therapy,Miami Children's Hospital,D9902,1
2008-12-17,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,CancerCare Manitoba,ABTR01B1,6
2009-12-02,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital and Research Center at Oakland,AALL0331,1
2010-05-20,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Hospital of Philadelphia,AALL0434,1
2013-05-20,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's National Medical Center,AALL08B1,2
2009-09-06,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital and Medical Center of Omaha,ANBL00B1,5
2008-03-06,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Dana-Farber Cancer Institute,ANBL00B1,2
1999-11-09,DNA,Frozen,Not Specified,Non-Malignant,Pre-Therapy,Penn State Hershey Children's Hospital,CCG-B947,2
2013-09-12,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Baylor College of Medicine,AALL08B1,2
2010-12-07,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Post-Therapy,Childrens Hospital of Orange County,ASCT0431,7
2009-03-25,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Providence Sacred Heart Medical Center and Children's Hospital,ANBL00B1,3
2008-07-25,Whole Bone Marrow,Fixed-Formalin,Not Specified,Not Specified,Other/Not Specified,BI-LO Charities Children's Cancer Center,AAML0531,2
2009-04-30,DNA,Frozen,Not Specified,Not Specified,On Therapy,New York University Langone Medical Center,AALL0331,1
2014-05-23,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Miami Children's Hospital,AREN03B2,1
2011-06-02,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,Miami Children's Hospital,AREN03B2,2
2012-01-16,Urine,Frozen,Fluid,Not Specified,Pre-Therapy,Saint Christopher's Hospital for Children,AREN03B2,6
2006-11-05,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Virginia,AALL0331,1
2010-06-07,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,Cook Children's Medical Center,AALL05B1,20
2013-09-19,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,Palmetto Health Richland,ACNS02B3,21
2014-12-11,Tissue,Fixed-Formalin,Other,Malignant,Pre-Therapy,Connecticut Children's Medical Center,AALL1231,1
2009-05-30,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Mary Bridge Children's Hospital and Health Center,AALL03B1,1
2008-02-25,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Blank Children's Hospital,AALL0232,1
2010-04-29,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Baylor College of Medicine,AALL0331,2
2008-07-05,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Columbia University Medical Center,ANBL00B1,11
2013-07-17,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Dana-Farber Cancer Institute,AEWS07B1,7
2012-12-12,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,Alfred I duPont Hospital for Children,AALL0932,1
2002-12-30,Tissue,Fixed-Formalin,Not Specified,Malignant,Pre-Therapy,University of North Carolina at Chapel Hill,CCG-B947,8
2001-10-03,Whole Bone Marrow,Cryopreserved,Bone Marrow,Not Specified,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,ANBL00B1,1
2011-06-24,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital Medical Center of Akron,ARAR0332,36
2000-02-16,DNA,Frozen,Not Specified,Malignant,Pre-Therapy,Children's Healthcare of Atlanta - Egleston,CCG-B947,2
2010-05-31,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,CancerCare Manitoba,ABTR01B1,10
2014-02-19,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Healthcare of Atlanta - Egleston,AALL0932,2
2012-07-10,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Vanderbilt-Ingram Cancer Center,AALL08B1,1
2008-11-03,Serum,Frozen,Blood,Not Specified,Other/Not Specified,Children's Hospital New Orleans,AREN03B2,2
2011-05-31,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Kaiser Permanente-Oakland,AEWS1031,14
2008-10-16,Serum,Frozen,Blood,Not Specified,Post-Therapy,Riley Hospital for Children,AHOD04B1,1
2005-07-19,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Advocate Children's Hospital-Park Ridge,AALL0232,8
2007-08-20,Whole Bone Marrow,Fixed-Formalin,Bone Marrow,Not Specified,Other/Not Specified,Dell Children's Medical Center of Central Texas,AAML0531,2
2007-11-08,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Natalie Warren Bryant Cancer Center at Saint Francis,AALL03B1,5
2008-09-11,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Other/Not Specified,Montefiore Medical Center - Moses Campus,ABTR01B1,2
2013-03-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Healthcare of Atlanta - Egleston,AALL1131,1
2010-07-09,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,University of Mississippi Medical Center,ANBL0532,5
2005-04-21,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Broward Health Medical Center,AALL03B1,6
2010-07-16,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Wayne State University/Karmanos Cancer Institute,AREN03B2,3
2004-06-04,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Arkansas Children's Hospital,D9803,1
2007-02-20,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Nationwide Children's Hospital,AALL03B1,1
2009-03-05,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,University of Mississippi Medical Center,ASCT0431,10
2002-10-07,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Washington University School of Medicine,ANBL00B1,4
2007-09-06,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Maimonides Medical Center,AALL03B1,20
2006-07-24,DNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Dartmouth Hitchcock Medical Center,AALL0232,1
2011-04-08,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,Lady Cilento Children's Hospital,AREN03B2,2
2014-05-13,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Oregon Health and Science University,AALL0434,2
2011-08-15,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Starship Children's Hospital,ANBL00B1,2
2008-05-16,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,C S Mott Children's Hospital,ANBL00B1,13
2015-04-20,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Southern California Permanente Medical Group,AALL1131,1
2014-08-28,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Memorial Sloan-Kettering Cancer Center,AALL08B1,1
1992-11-30,Tissue,Frozen,Other,Malignant,Pre-Therapy,Baylor College of Medicine,POG-9047,2
2002-05-28,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Miami Children's Hospital,AB9804,40
2006-09-29,Buffy Coat,Cryopreserved,Blood,Non-Malignant,On Therapy,Beaumont Children's Hospital-Royal Oak,AALL03B1,1
2011-12-27,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,University of Mississippi Medical Center,AALL08B1,1
2011-01-03,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Saint Mary's Hospital,AALL03B1,1
2011-07-12,DNA,Frozen,Not Specified,Not Specified,On Therapy,Oregon Health and Science University,AALL0434,1
2009-07-17,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Lucile Packard Children's Hospital Stanford University,AALL03B1,1
2013-10-22,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,Cook Children's Medical Center,AREN03B2,2
2011-10-19,Tissue,Frozen,Not Specified,Malignant,On Therapy,Kosair Children's Hospital,AREN03B2,2
2014-06-03,DNA,Frozen,Not Specified,Not Specified,On Therapy,Monash Medical Center-Clayton Campus,AALL08B1,1
2014-07-16,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Swiss Pediatric Oncology Group - Lausanne,AALL1131,1
2013-07-01,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,New York Medical College,AALL08B1,1
2011-08-08,Tissue,Frozen,Not Specified,Malignant,Therapeutic Relapse,Cook Children's Medical Center,ACNS02B3,1
2006-07-20,Tissue Slide,Fixed-Formalin,Other,Malignant,Other/Not Specified,Children's Hospital Los Angeles,ACNS02B3,22
2015-01-22,Tissue,Frozen,Not Specified,Non-Malignant,Pre-Therapy,Children's Hospital of Philadelphia,AREN03B2,1
2014-05-19,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Post-Therapy,Dana-Farber Cancer Institute,ANBL0032,39
2010-09-03,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Cook Children's Medical Center,AREN03B2,5
2005-06-10,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Children's Hospital Medical Center of Akron,AALL03B1,1
2011-06-13,Tissue Slide,Fixed-Other,Not Specified,Malignant,Pre-Therapy,Inova Fairfax Hospital,AREN03B2,1
2013-01-18,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Children's Hospital Los Angeles,AALL0932,1
2013-06-24,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Phoenix Childrens Hospital,AEWS07B1,2
1997-02-10,Tissue,Frozen,Not Specified,Non-Malignant,Other/Not Specified,Alfred I duPont Hospital for Children,CCG-B947,1
2007-11-15,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Therapeutic Relapse,Swiss Pediatric Oncology Group - Geneva,AALL03B1,1
2014-01-09,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,University of Mississippi Medical Center,AALL0932,4
2013-03-15,Tissue,Frozen,Not Specified,Malignant,Pre-Therapy,Kosair Children's Hospital,ANBL00B1,4
2013-03-06,DNA,Frozen,Bone Marrow,Not Specified,On Therapy,Childrens Hospital of Orange County,AALL1131,2
2009-05-14,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Children's Hospital Medical Center of Akron,ABTR01B1,96
2009-06-30,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Princess Margaret Hospital for Children,AALL0331,1
2010-01-25,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Children's Healthcare of Atlanta - Egleston,AALL03B1,6
2004-11-18,Biofluid, Other,Frozen,Fluid,Not Specified,Pre-Therapy,Riley Hospital for Children,ANBL00B1,7
2008-04-12,RNA,Frozen,Bone Marrow,Not Specified,Pre-Therapy,Children's Hospital Medical Center of Akron,AALL03B1,1
2000-08-16,Tissue,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,Roswell Park Cancer Institute,D9602,2
2010-10-20,Tissue,Fixed-Formalin,Not Specified,Non-Malignant,Pre-Therapy,Children's Hospitals and Clinics of Minnesota - Minneapolis,ABTR01B1,1
2007-08-02,DNA,Frozen,Not Specified,Not Specified,On Therapy,University of Massachusetts Medical School,AALL03B1,1
2013-03-19,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,All Children's Hospital,AREN03B2,2
2012-12-14,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Kaiser Permanente-Oakland,AEWS07B1,5
2011-05-12,Tissue Slide,Fixed-Other,Ovary,Malignant,Pre-Therapy,Princess Margaret Hospital for Children,ABTR01B1,1
2012-04-04,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Cook Children's Medical Center,AALL08B1,6
2010-03-03,Tissue Slide,Fixed-Formalin,Not Specified,Malignant,Other/Not Specified,The Steven and Alexandra Cohen Children's Medical Center of New York,ARST0531,14
2012-08-03,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Southern California Permanente Medical Group,AALL0434,1
2014-11-12,Serum,Frozen,Blood,Not Specified,Pre-Therapy,Kosair Children's Hospital,AEWS1031,5
2013-06-28,DNA,Frozen,Not Specified,Not Specified,Pre-Therapy,Saint Jude Midwest Affiliate,AREN03B2,1
2008-10-27,Buffy Coat,Cryopreserved,Blood,Non-Malignant,Pre-Therapy,Maine Children's Cancer Program,AALL03B1,1
2014-05-05,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,Pre-Therapy,Alfred I duPont Hospital for Children,ACCL1131,20
1998-04-09,Tissue,Frozen,Not Specified,Malignant,Other/Not Specified,Children's Hospital of Pittsburgh of UPMC,CCG-5961,1
2013-03-16,Whole Bone Marrow,Cryopreserved,Bone Marrow,Non-Malignant,On Therapy,Riley Hospital for Children,AALL08B1,3
